Frequency,PLV
6,0.07835691130537753
7,0.07835691130537753
8,0.07835691130537753
9,0.07835691130537753
10,0.07835691130537753
11,0.07835691130537753
12,0.07835691130537753
13,0.07835691130537753
14,0.07835691130537753
15,0.07835691130537753
16,0.07835691130537753
17,0.07835691130537753
18,0.07835691130537753
19,0.07835691130537753
20,0.07835691130537753
21,0.07835691130537753
22,0.07835691130537753
23,0.07835691130537753
24,0.07835691130537753
25,0.07835691130537753
26,0.07835691130537753
27,0.07835691130537753
28,0.07835691130537753
29,0.07835691130537753
