Frequency,PLV
6,0.05754632600315916
7,0.05754632600315916
8,0.05754632600315916
9,0.05754632600315916
10,0.05754632600315916
11,0.05754632600315916
12,0.05754632600315916
13,0.05754632600315916
14,0.05754632600315916
15,0.05754632600315916
16,0.05754632600315916
17,0.05754632600315916
18,0.05754632600315916
19,0.05754632600315916
20,0.05754632600315916
21,0.05754632600315916
22,0.05754632600315916
23,0.05754632600315916
24,0.05754632600315916
25,0.05754632600315916
26,0.05754632600315916
27,0.05754632600315916
28,0.05754632600315916
29,0.05754632600315916
