Frequency,PLV
6,0.1344645598541408
7,0.1344645598541408
8,0.1344645598541408
9,0.1344645598541408
10,0.1344645598541408
11,0.1344645598541408
12,0.1344645598541408
13,0.1344645598541408
14,0.1344645598541408
15,0.1344645598541408
16,0.1344645598541408
17,0.1344645598541408
18,0.1344645598541408
19,0.1344645598541408
20,0.1344645598541408
21,0.1344645598541408
22,0.1344645598541408
23,0.1344645598541408
24,0.1344645598541408
25,0.1344645598541408
26,0.1344645598541408
27,0.1344645598541408
28,0.1344645598541408
29,0.1344645598541408
