Frequency,PLV
6,0.057748343450283124
7,0.057748343450283124
8,0.057748343450283124
9,0.057748343450283124
10,0.057748343450283124
11,0.057748343450283124
12,0.057748343450283124
13,0.057748343450283124
14,0.057748343450283124
15,0.057748343450283124
16,0.057748343450283124
17,0.057748343450283124
18,0.057748343450283124
19,0.057748343450283124
20,0.057748343450283124
21,0.057748343450283124
22,0.057748343450283124
23,0.057748343450283124
24,0.057748343450283124
25,0.057748343450283124
26,0.057748343450283124
27,0.057748343450283124
28,0.057748343450283124
29,0.057748343450283124
