max,min
0.003953627,0.003953627
0.003966949,0.003966949
0.003989446,0.003989446
0.0039971876,0.0039971876
0.0040122657,0.0040122657
0.004036488,0.004036488
0.004045993,0.004045993
0.004081142,0.004081142
0.0040905788,0.0040905788
0.0041091475,0.0041091475
0.004127684,0.004127684
0.0041425247,0.0041425247
0.0041609886,0.0041609886
0.004172116,0.004172116
0.0041850447,0.0041850447
0.00421798,0.00421798
0.00422902,0.00422902
0.0042527597,0.0042527597
0.0042637372,0.0042637372
0.004285585,0.004285585
0.0042928755,0.0042928755
0.0043110233,0.0043110233
0.004332755,0.004332755
0.0043454017,0.0043454017
0.004367057,0.004367057
0.0043868604,0.0043868604
0.004410238,0.004410238
0.004420946,0.004420946
0.0044406387,0.0044406387
0.004453091,0.004453091
0.004469114,0.004469114
0.004504864,0.004504864
0.004519007,0.004519007
0.004529532,0.004529532
0.0045507867,0.0045507867
0.004566626,0.004566626
0.0045824274,0.0045824274
0.004591048,0.004591048
0.0046139373,0.0046139373
0.0046385624,0.0046385624
0.00466314,0.00466314
0.004673416,0.004673416
0.004687226,0.004687226
0.004702785,0.004702785
0.0047183083,0.0047183083
0.0047409018,0.0047409018
0.0047652246,0.0047652246
0.004780636,0.004780636
0.0047924654,0.0047924654
0.004813121,0.004813121
0.0048337323,0.0048337323
0.004843697,0.004843697
0.004862464,0.004862464
0.004888247,0.004888247
0.0049069277,0.0049069277
0.0049202903,0.0049202903
0.004940654,0.004940654
0.0049521876,0.0049521876
0.004972473,0.004972473
0.0049892045,0.0049892045
0.005021677,0.005021677
0.005036572,0.005036572
0.0050479285,0.0050479285
0.0050680055,0.0050680055
0.005103754,0.0050583407
0.0050992956,0.0050992956
0.0051122745,0.0051122745
0.0051374114,0.0051374114
0.0051590186,0.0051590186
0.0051788394,0.0051788394
0.005195139,0.005195139
0.0052061942,0.0052061942
0.005220694,0.005220694
0.0052455524,0.0052455524
0.00526863,0.00526863
0.005283006,0.005283006
0.0053059906,0.0053059906
0.005316835,0.005316835
0.005332831,0.005332831
0.005352235,0.005352235
0.0053750416,0.0053750416
0.0053977976,0.0053977976
0.005410189,0.005410189
0.0054259803,0.0054259803
0.005448599,0.005448599
0.005459169,0.005459169
0.0054748487,0.0054748487
0.0055315685,0.0054836464
0.005519778,0.005519778
0.005538752,0.005538752
0.0055576786,0.0055576786
0.005574855,0.005574855
0.005593696,0.005593696
0.005621008,0.005621008
0.0056329495,0.0056329495
0.0056482633,0.0056482633
0.005673719,0.005673719
0.0056804665,0.0056804665
0.00570244,0.00570244
0.005732827,0.005732827
0.0057530045,0.0057530045
0.0057579246,0.0057579246
0.005801655,0.005757754
0.0058183046,0.005772757
0.005809638,0.005809638
0.0058666435,0.0058211787
0.005856239,0.005856239
0.0058979536,0.0058525717
0.0058908802,0.0058908802
0.0059123295,0.0059123295
0.0059219943,0.0059219943
0.0059517287,0.0059517287
0.0059747035,0.0059747035
0.005992611,0.005992611
0.006003794,0.006003794
0.0060232896,0.0060232896
0.006036068,0.006036068
0.0060721273,0.0060721273
0.006088144,0.006088144
0.0060974676,0.0060974676
0.0061167264,0.0061167264
0.006129306,0.006129306
0.0061634034,0.0061634034
0.006180858,0.006180858
0.00619496,0.00619496
0.006217292,0.006217292
0.0062280023,0.0062280023
0.0062436406,0.0062436406
0.0062740715,0.0062740715
0.0062896092,0.0062896092
0.006314978,0.006314978
0.006323847,0.006323847
0.006344192,0.006344192
0.0063661193,0.0063661193
0.0063879983,0.0063879983
0.0064049056,0.0064049056
0.0064184987,0.0064184987
0.0064369566,0.0064369566
0.0064570005,0.0064570005
0.006485155,0.006485155
0.0065067234,0.0065067234
0.0065233475,0.0065233475
0.006535055,0.006535055
0.0065580946,0.0065580946
0.006595702,0.0065518604
0.006600772,0.006600772
0.0066236504,0.0066236504
0.0066399937,0.0066399937
0.006649823,0.006649823
0.0066725533,0.0066725533
0.00669522,0.00669522
0.0067146067,0.0067146067
0.006737167,0.006737167
0.0067548375,0.0067548375
0.0067660324,0.0067660324
0.006801294,0.006801294
0.0068380726,0.0067947325
0.006836278,0.006836278
0.0068520997,0.0068520997
0.006867876,0.006867876
0.006883611,0.006883611
0.0069184676,0.0069184676
0.0069356863,0.0069356863
0.006944888,0.006944888
0.0069715776,0.0069715776
0.006983873,0.006983873
0.0070136213,0.0070136213
0.0070274235,0.0070274235
0.0070459303,0.0070459303
0.0070643905,0.0070643905
0.0070859673,0.0070859673
0.0071138158,0.0071138158
0.0071352674,0.0071352674
0.007147196,0.007147196
0.0071890526,0.007146467
0.0071835346,0.0071835346
0.0072094947,0.0072094947
0.0072275307,0.0072275307
0.0072486503,0.0072486503
0.0072665787,0.0072665787
0.0072828853,0.0072828853
0.00731794,0.00731794
0.0073372517,0.0073372517
0.0073549515,0.0073549515
0.007372601,0.007372601
0.007408916,0.0073683537
0.007420208,0.007420208
0.0074345726,0.0074345726
0.007452001,0.007452001
0.0074771424,0.0074771424
0.007485147,0.007485147
0.0075210277,0.0075210277
0.0075366786,0.0075366786
0.0075538275,0.0075538275
0.007572476,0.007572476
0.0075956895,0.0075956895
0.007626555,0.007626555
0.007643472,0.007643472
0.007663415,0.007663415
0.007674063,0.007674063
0.0076908227,0.0076908227
0.0077320854,0.0077320854
0.00776711,0.007725706
0.0077683423,0.0077683423
0.0078016883,0.0077618994
0.007822717,0.007779911
0.007852838,0.0078100767
0.007847795,0.007847795
0.007871699,0.007871699
0.007889435,0.007889435
0.007907115,0.007907115
0.007933858,0.007933858
0.00795445,0.00795445
0.007968914,0.007968914
0.007995438,0.007995438
0.008021888,0.008021888
0.008042213,0.008042213
0.008060959,0.008060959
0.00807965,0.00807965
0.00810279,0.00810279
0.008127369,0.008127369
0.008153382,0.008153382
0.008170293,0.008170293
0.008190151,0.008190151
0.008208436,0.008208436
0.0082386425,0.0082386425
0.008277726,0.008235851
0.008277869,0.008277869
0.008298876,0.008298876
0.0083198,0.0083198
0.008348113,0.008348113
0.008362944,0.008362944
0.008385157,0.008385157
0.008398384,0.008398384
0.008433794,0.008433794
0.008475021,0.008435031
0.008471752,0.008471752
0.008495066,0.008495066
0.008515345,0.008515345
0.008563572,0.008525229
0.00857042,0.00857042
0.008588997,0.008588997
0.008610438,0.008610438
0.008625939,0.008625939
0.008656036,0.008656036
0.008681645,0.008681645
0.008699855,0.008699855
0.00872091,0.00872091
0.008746266,0.008746266
0.008790507,0.008751127
0.008786534,0.008786534
0.008808727,0.008808727
0.008833758,0.008833758
0.00886305,0.00886305
0.008882094,0.008882094
0.008905405,0.008905405
0.0089214025,0.0089214025
0.008957567,0.008957567
0.008973398,0.008973398
0.008994932,0.008994932
0.009023584,0.009023584
0.009044946,0.009044946
0.009069087,0.009069087
0.009093146,0.009093146
0.009117124,0.009117124
0.009140992,0.009140992
0.009187682,0.009150485
0.009194206,0.009194206
0.009213516,0.009213516
0.009237031,0.009237031
0.009276116,0.0092405155
0.009289471,0.009289471
0.0093070185,0.0093070185
0.009335846,0.009335846
0.009354638,0.009354638
0.009381844,0.009381844
0.009404706,0.009404706
0.009433123,0.009433123
0.009452969,0.009452969
0.009485415,0.009485415
0.009527593,0.009488188
0.009526046,0.009526046
0.009572203,0.009535701
0.009592963,0.009556504
0.0096038375,0.0096038375
0.009627228,0.009627228
0.009699419,0.009608601
0.009677897,0.009677897
0.009706556,0.009706556
0.009726753,0.009726753
0.009773274,0.009738514
0.009773814,0.009773814
0.009810363,0.009810363
0.009834316,0.009834316
0.009852622,0.009852622
0.009876366,0.009876366
0.009902766,0.009902766
0.009957997,0.009922157
0.009959367,0.009959367
0.010004672,0.009968922
0.010014108,0.010014108
0.010044048,0.010044048
0.010086189,0.010051943
0.010089868,0.010089868
0.010135849,0.010100323
0.0101502715,0.0101502715
0.010193233,0.01015916
0.010197909,0.010197909
0.010226995,0.010226995
0.010260026,0.010260026
0.010280705,0.010280705
0.0103270225,0.01029046
0.010331233,0.010331233
0.010358337,0.010358337
0.010413638,0.0103758685
0.010421588,0.010421588
0.010448289,0.010448289
0.010469501,0.010469501
0.010501326,0.010501326
0.010547742,0.0105129
0.0105739115,0.010539116
0.010579889,0.010579889
0.010616492,0.010616492
0.010666264,0.010626276
0.010674573,0.010674573
0.010696093,0.010696093
0.010750676,0.010716159
0.010763943,0.010763943
0.01083139,0.010746656
0.010813969,0.010813969
0.010848018,0.010848018
0.0108766295,0.0108766295
0.010948547,0.01086691
0.01094787,0.010914997
0.0109681245,0.0109681245
0.010998761,0.010998761
0.011023983,0.011023983
0.011094835,0.011011149
0.011081846,0.011081846
0.011119659,0.011119659
0.011163801,0.011127343
0.011218136,0.011131022
0.011202128,0.011202128
0.0112431375,0.0112431375
0.011267113,0.011267113
0.011296111,0.011296111
0.011323648,0.011323648
0.011369067,0.011369067
0.011412982,0.011376942
0.01144254,0.011406553
0.011471923,0.011435989
0.01148832,0.01148832
0.011525053,0.011525053
0.01157053,0.011537311
0.011587701,0.011587701
0.011639129,0.011606009
0.011657235,0.011657235
0.011684091,0.011684091
0.011719642,0.011719642
0.01175245,0.01175245
0.0118052885,0.011767361
0.011821254,0.011821254
0.011867317,0.011832029
0.011908104,0.011872869
0.011926048,0.011926048
0.0119714225,0.011938807
0.011987748,0.011987748
0.012027658,0.012027658
0.012058597,0.012058597
0.012091819,0.012091819
0.012128571,0.012128571
0.012170042,0.012170042
0.012205072,0.012205072
0.012236148,0.012236148
0.012288029,0.012253405
0.012311218,0.012311218
0.0123884445,0.012308328
0.012380397,0.012380397
0.012415231,0.012415231
0.012453507,0.012453507
0.012493961,0.012493961
0.012570834,0.012492602
0.012581396,0.012549668
0.012608856,0.012608856
0.012664057,0.012628788
0.012684928,0.012684928
0.012720128,0.012720128
0.012758688,0.012758688
0.012799381,0.012799381
0.0128446035,0.0128446035
0.0129148,0.012835361
0.012925715,0.012925715
0.012960428,0.012960428
0.013037949,0.012958932
0.013039732,0.013039732
0.013123665,0.013047316
0.013127337,0.013127337
0.013178369,0.013147465
0.013205315,0.013205315
0.013284102,0.013208307
0.01330685,0.013276115
0.013370614,0.01329392
0.01337508,0.01337508
0.013416967,0.013416967
0.013504251,0.013425643
0.013509034,0.013509034
0.013563856,0.013531129
0.0136147635,0.0135821
0.013643154,0.013643154
0.013682846,0.013682846
0.0137244845,0.0137244845
0.013777319,0.013777319
0.013838966,0.013806622
0.013867851,0.013867851
0.0139125185,0.0139125185
0.013982017,0.0139498655
0.014046419,0.013971936
0.0140554225,0.0140554225
0.014106382,0.014106382
0.014199011,0.014130681
0.014242119,0.0141682485
0.01429386,0.01421901
0.014303251,0.014303251
0.014359761,0.014359761
0.01440787,0.01440787
0.014473468,0.014441985
0.014548602,0.014474551
0.014595112,0.014521224
0.014654536,0.014579694
0.014707804,0.014634243
0.014726063,0.014726063
0.014774986,0.014774986
0.014836637,0.014836637
0.01492086,0.01485017
0.014962484,0.014931629
0.015037667,0.014965107
0.015095675,0.015017801
0.015149798,0.015078672
0.0151716005,0.0151716005
0.015234313,0.015234313
0.015326761,0.015285478
0.015360916,0.015332739
0.015430177,0.015397744
0.01546527,0.01546527
0.015572901,0.01550083
0.015593715,0.015592642
0.015692111,0.015621474
0.015757527,0.01568707
0.0158264,0.015757192
0.01588488,0.015811604
0.015954224,0.015882201
0.016021647,0.015949814
0.016063938,0.016033387
0.016123375,0.016123375
0.016182976,0.016182976
0.01628245,0.016240655
0.016373517,0.016304746
0.016395925,0.016395925
0.016508823,0.016439406
0.016573932,0.016504714
0.016616425,0.016616425
0.016732978,0.016664164
0.016779589,0.016746819
0.016878314,0.01680889
0.016960489,0.016894327
0.017036354,0.016967352
0.01708672,0.01707357
0.0171723,0.01714608
0.017281715,0.01721738
0.01736855,0.017301416
0.017471991,0.01740907
0.017530084,0.017501215
0.017628532,0.01756305
0.017710611,0.01764436
0.017803978,0.017738938
0.017883943,0.01784859
0.017998528,0.017931005
0.01805669,0.018029386
0.018185223,0.018123038
0.018279772,0.018215876
0.018354122,0.018301073
0.01846423,0.018398887
0.018578976,0.018514838
0.018672466,0.018634321
0.018783856,0.018719263
0.018893914,0.01881917
0.018990373,0.018949855
0.019119257,0.01905638
0.019232452,0.019184789
0.01936448,0.019296544
0.019472415,0.019427009
0.019597964,0.019535227
0.019692082,0.019663608
0.019841092,0.019778915
0.01997766,0.019914858
0.020095477,0.020030249
0.020243429,0.020168593
0.020393051,0.020326653
0.020520099,0.020441528
0.020681571,0.020587407
0.020830885,0.020730132
0.020974116,0.02089587
0.021154089,0.021050904
0.021309111,0.021194313
0.02149728,0.021340743
0.021659316,0.021526031
0.021809965,0.021687716
0.022017924,0.021849668
0.022200877,0.022031115
0.02238412,0.022222135
0.02257892,0.022431318
0.022778016,0.02261979
0.022989152,0.022824591
0.023214083,0.023040863
0.023436654,0.023232222
0.02367397,0.02343239
0.023946736,0.023635864
0.024224913,0.02385304
0.024502723,0.024089023
0.024802199,0.024306156
0.025081357,0.02462671
0.025408812,0.024899226
0.025702309,0.025202002
0.026013324,0.025516335
0.026361464,0.025853826
0.026791774,0.026199577
0.027298026,0.0265083
0.027835086,0.026756914
0.028363341,0.027016975
0.028867086,0.027317699
0.029295491,0.027719464
0.029817423,0.028269602
0.030742554,0.028646532
0.03226872,0.02851471
0.033280548,0.028440809
0.033912633,0.02904722
0.034584302,0.029544733
0.037408367,0.026925819
0.041492134,0.026443895
0.042454924,0.023803305
0.05826622,0.012501475
0.06587077,0.014614815
0.10739494,0.00028823686
0.25636345,1.3651656e-5
0.74373287,0.00021246585
1.9121487,0.0010466691
1.8905973,0.0017823454
1.8956559,0.0026099752
1.9011168,0.00046805924
1.9051392,0.0020294385
1.9089524,0.00032936077
1.9123029,0.003139463
1.9159213,0.0012327557
1.9192183,0.00087159657
1.9223269,0.0004912223
1.925411,0.00086421025
1.927524,0.002571315
1.9298823,0.0044525773
1.9322704,0.008994004
1.9349186,0.0003768384
1.9368232,3.0424284e-5
1.9394258,0.003934444
1.9408103,0.00085418264
1.9431309,0.0038222421
1.9448205,0.00062897644
1.9470371,0.00087766815
1.9487962,0.0006811067
1.9505882,0.0017574826
1.9518394,0.0063180965
1.9531726,0.00027175335
1.9553434,0.00010232641
1.9574726,0.0011136876
1.958468,9.777082e-5
1.9607953,0.0006287213
1.9616593,0.0015186527
1.9639031,0.0014064084
1.9648978,0.00066125946
1.9661366,0.001111017
1.968042,0.00065929856
1.9688357,0.0005229181
1.9710368,0.0011382765
1.9719812,0.004051128
1.972045,0.0010430453
1.9750154,0.0048035067
1.9757932,0.0010656394
1.9770855,0.0022418809
1.9788076,0.0018682072
1.979507,0.0005005239
1.9810387,0.00023655026
1.9824737,0.00091218145
1.9829036,0.0004431678
1.9846205,0.0009794482
1.9860629,0.0004724822
1.9866434,0.00011619509
1.9878232,0.0012349793
1.9894884,0.0028337229
1.9902784,0.00063465803
1.99104,0.00012477483
1.992851,0.00095412333
1.9927003,0.0052581145
1.9930279,0.005721249
1.9955668,0.00055979734
1.9971765,0.0014203187
1.9977914,0.0017279853
1.9985429,0.00082447106
2.0004723,0.00042169596
2.001064,0.002449425
2.0017638,0.00011445964
2.0029228,0.0015234709
2.0044453,0.00089575985
2.0050144,0.0016798071
2.0056942,5.5028264e-5
2.0071418,0.0013496291
2.008383,0.0013520024
2.0089314,0.0016500315
2.0094876,0.0027229101
2.0110161,0.0007097381
2.0121357,0.0015886954
2.0127351,0.0007550679
2.0130339,0.002399652
2.0145106,0.0047570877
2.0157325,0.0014763031
2.0152419,0.0060473005
2.0170407,0.0008869192
2.0177324,0.0014158355
2.0195043,0.0016103248
2.020178,0.000632881
2.0206602,0.0012374766
2.0213084,0.00032134153
2.0225952,0.0001157044
2.0238411,0.0019525801
2.0243685,0.0016398578
2.0248678,0.0026186686
2.025545,0.004825388
2.027277,0.0033535236
2.0279772,0.00046554924
2.0284922,0.0005161572
2.0290039,0.00029865082
2.0297685,0.0020778207
2.031439,0.0011489837
2.032082,0.00082228554
2.0325158,0.000816543
2.0330622,0.00030459184
2.033943,0.0017252499
2.0354717,0.000579416
2.0360596,0.0005593776
2.0365784,0.006235504
2.0349238,0.0065954537
2.03764,3.694301e-5
2.0393782,0.003958455
2.0397604,0.00057797274
2.040529,0.00079349254
2.0410085,0.0012035631
2.0416071,0.00072174036
2.043042,0.0015335636
2.0439715,0.0020139737
2.0445046,0.0008642444
2.0449169,0.0012383471
2.0454319,0.00093605765
2.0461464,0.0011455376
2.0476968,4.6384557e-5
2.0483682,0.00021704564
2.0487187,0.0058552744
2.0492668,0.00041130808
2.0497866,0.00089156313
2.0508382,0.0012146358
2.052105,0.0008108968
2.052725,0.00048526342
2.0530066,0.0013365187
2.0535846,0.0013276192
2.0540547,0.0005529741
2.0551267,0.0009327655
2.0563302,0.0014989777
2.0569487,0.000105096566
2.05745,0.0010929462
2.0577538,0.0004491644
2.057713,0.00059504044
2.058705,0.00096516294
2.0603387,0.005334806
2.0612252,0.007535331
2.0616944,0.0059866016
2.062111,0.005423549
2.0625541,0.0011409392
2.063099,3.0174806e-5
2.0643919,0.00095041434
2.06535,0.0011354237
2.0658514,0.0018505594
2.0663135,0.00043478925
2.0667052,0.0009354815
2.067163,0.00039534518
2.067759,0.0027249532
2.0692177,0.0026090608
2.0699973,0.0012424875
2.0704906,0.00010191551
2.0708513,0.0014649989
2.071131,0.0028725076
2.0714023,0.00076335826
2.072049,0.0038418435
2.073749,0.0007443111
2.07454,0.0012872152
2.0750394,0.00024789758
2.075476,2.5299709e-5
2.0758786,0.0015954097
2.0762887,0.00034288503
2.0768511,0.0023350152
2.0780349,0.00052538613
2.078941,0.0018575477
2.079577,0.0007555711
2.0799358,0.00036888412
2.0803192,0.0015337276
2.0807526,0.0009363016
2.0812318,0.0009065007
2.0819652,0.0004344186
2.083316,0.0015497763
2.0840254,0.005133236
2.08451,0.008710665
2.0849144,0.008977986
2.0851755,0.007158444
2.0855913,0.0035121876
2.0860617,0.00016530983
2.0868552,0.00040534977
2.0880404,0.0011602191
2.088894,0.0009708559
2.0893261,0.00036678588
2.089734,0.0012629889
2.090184,0.0008108423
2.0905266,0.0003797677
2.091043,0.0002547601
2.0916474,0.0022824209
2.092991,0.001184226
2.0937371,0.001421725
2.093921,0.00039555645
2.0946522,0.0032437944
2.095038,0.0006994875
2.0953214,0.0001167251
2.0958223,0.00083589624
2.0963576,0.00013729853
2.0973585,0.0021672412
2.0984178,9.1960304e-5
2.09882,0.0031623743
2.0994008,0.002123906
2.0998638,0.0006837415
2.1002588,0.00021464206
2.100556,9.7627315e-5
2.101017,0.00049283064
2.1015828,0.0011648153
2.1024585,0.00011645766
2.1036355,0.0025145242
2.1042259,0.00068074366
2.1046672,0.001683653
2.1049953,0.001576689
2.105435,0.0016310911
2.1058483,0.0009967946
2.106254,0.0018882288
2.1067314,0.0018668745
2.1075475,0.0006138717
2.1086812,0.0013357615
2.109315,0.002321416
2.1098406,0.00037241355
2.1097548,0.0008661436
2.1105745,0.00052680454
2.111016,0.007339764
2.111207,0.0030989156
2.109051,0.0005366711
2.1115541,0.0037860267
2.11335,0.0048156786
2.11423,0.00084076327
2.1139781,0.0004739206
2.1153915,0.0011636536
2.1157804,0.0012996868
2.116165,0.0003866246
2.1164925,0.00046838095
2.1168604,0.0010130946
2.1173563,0.0016684522
2.1177588,0.00050602533
2.1187038,0.00015567512
2.119649,0.0018506061
2.1203134,0.0011885111
2.120908,0.00050407706
2.121338,0.00058069784
2.1217246,0.0014157393
2.1220794,0.0014301841
2.122477,0.003248182
2.1228778,0.001754017
2.1232777,0.00045820788
2.1236622,0.0010413222
2.1248646,0.0010254376
2.1257718,7.3763265e-5
2.126361,0.0003130842
2.1264095,0.0028907163
2.1272283,0.00222572
2.127527,8.659896e-5
2.1275213,0.0015967296
2.1283665,0.0020637005
2.1287267,0.0007351823
2.1291778,0.0003989727
2.1296434,0.00018637207
2.130589,0.0003336182
2.1315665,0.0009361596
2.1322107,0.0007097373
2.1326537,0.00021199195
2.1329665,0.0009183018
2.1333523,0.0011833175
2.1338155,0.0014892563
2.134264,0.00029862314
2.1346035,0.0007856514
2.1349998,0.0009036377
2.1354687,1.3669161e-5
2.1358461,0.0012138045
2.136946,0.0019934806
2.1378593,0.0007771167
2.138412,0.0012452219
2.138931,8.163116e-5
2.1393628,0.00082083413
2.1396565,0.00045928857
2.140121,0.0018917021
2.1405306,0.00022655427
2.1406543,0.0004912745
2.1413026,0.0024640108
2.139758,4.1297102e-5
2.1421926,0.008177662
2.1417856,0.00032132925
2.142929,0.0077180495
2.1445668,0.0021586204
2.1435542,0.0028726563
2.14563,0.0025933904
2.1453042,0.00053831656
2.1464238,0.0029745074
2.146794,0.0006371856
2.1471512,0.0015514762
2.1475444,0.00075948186
2.1479414,3.2499836e-5
2.1483393,0.00044106765
2.1488311,0.00031011473
2.149378,0.00064424676
2.1505082,0.0013308149
2.1512525,0.0011192344
2.1517866,0.00036196757
2.152256,0.0007692165
2.1525786,0.0017303191
2.152956,0.0019374419
2.1533487,0.0009978663
2.1537702,0.00015745498
2.1541858,0.00018327951
2.1543572,0.0019452678
2.154925,0.00022689422
2.1553283,0.0029207019
2.155866,0.00024570458
2.1566064,0.0021754152
2.157591,0.00023525492
2.158153,0.0017212355
2.1587858,0.00016750162
2.1592643,0.0012397947
2.1595583,7.2416944e-5
2.1597857,0.00082275487
2.1601233,9.98208e-5
2.1602516,6.8371264e-5
2.160509,0.00031923433
2.1610591,0.00020119891
2.1617281,0.00029992376
2.1621354,0.00016563732
2.162794,0.00089694123
2.163211,0.00016402843
2.1642025,0.0010463624
2.16508,0.0008633357
2.1656253,0.00059362955
2.1662376,0.0015338984
2.1666884,0.0006451826
2.1670897,0.0007173309
2.1674118,0.00037817992
2.1678405,0.0030298918
2.1679988,1.984271e-5
2.1686234,0.0007528637
2.168968,0.00042996643
2.1693292,0.0006946441
2.1696835,0.0008106639
2.1701374,0.0008870113
2.1706536,0.0015987667
2.1712177,0.0020236978
2.172193,0.00042830367
2.1729617,0.00080113974
2.173419,0.00020777754
2.1740541,0.00012566701
2.1744974,0.0014124478
2.1748824,7.608608e-5
2.175267,0.00096830516
2.1756332,0.000644804
2.1760428,0.0008934124
2.176435,0.0005411549
2.1765072,0.00025445377
2.1771972,0.00071935327
2.1769552,0.0037236616
2.1779745,0.00010423404
2.178038,0.004832742
2.178773,7.1849586e-6
2.179423,0.0031824275
2.1791365,0.00467902
2.1811907,0.0010906013
2.1776607,0.009395162
2.182247,0.0009865348
2.1810212,0.005402681
2.182933,0.0031156805
2.1833153,0.0006557279
2.183307,0.005314517
2.1842728,0.0004431209
2.1833396,0.003115681
2.185029,0.0007298288
2.1853585,7.918899e-5
2.185789,0.001490297
2.186135,9.347186e-5
2.1865854,0.00040585618
2.1870425,0.0009982954
2.1874902,0.0011477231
2.1882322,0.0015186738
2.1890552,0.00036340038
2.1898124,4.4691267e-5
2.190337,0.0011012359
2.190827,0.0012919509
2.1912365,0.0010494505
2.1917129,0.0018669644
2.1920834,0.00026845527
2.1924825,0.0012495717
2.1928625,0.00089926063
2.1932507,0.00085357396
2.1936264,0.00035356276
2.1939943,0.000697539
2.1944225,0.0005761702
2.1948135,0.00039160167
2.1950305,0.00010178796
2.195237,0.00013691085
2.195821,0.0009796752
2.196521,0.0015909052
2.1970816,0.0015563983
2.1979704,0.0010266007
2.1986916,0.0023363468
2.1992426,0.00019427338
2.1998417,4.5160272e-5
2.2003064,0.0004804312
2.2007384,0.0013805314
2.2011013,0.00027531784
2.2015529,0.0012583613
2.2019527,0.0002324999
2.2022955,0.00024413811
2.2026992,0.0013308445
2.2026122,0.00038923183
2.2033057,0.00090075046
2.2038627,0.0037814467
2.2039146,0.0014847206
2.2038825,0.0009246076
2.2050319,0.0036092154
2.2054446,0.0012795186
2.2056727,4.7954778e-5
2.2063777,0.0019993347
2.2069721,0.0006192316
2.207822,0.0005149024
2.2085483,0.0012115822
2.2091267,0.0006972908
2.2096558,0.00070652115
2.2100646,0.00028773423
2.2104867,0.00051625853
2.2109902,0.00016761817
2.2114153,5.7362624e-5
2.2118142,0.0004126878
2.2121036,0.00082354015
2.2125006,0.0004792959
2.2128518,0.00044220767
2.2131546,0.00061156024
2.2135673,0.00021817154
2.2140803,0.00013055417
2.214473,0.00033426937
2.2148376,0.0008406267
2.2152889,0.0007635726
2.215712,0.00014132942
2.2161233,0.0007730588
2.2165196,0.0017812067
2.216884,0.0002969844
2.217703,0.00023642175
2.218517,0.001019755
2.2191901,0.002104098
2.219823,0.0005910317
2.2203386,0.0012430088
2.2207103,0.00022060165
2.2212565,0.0015955813
2.221605,0.00019840745
2.2220294,0.0015845131
2.2224927,0.0004643725
2.222892,8.416283e-5
2.223302,0.0009428899
2.2236795,0.001239086
2.2239907,0.00097545044
2.2244377,0.0011457605
2.224854,0.0007727587
2.225179,0.00014895783
2.225636,0.0023293004
2.2260292,0.0005814593
2.2261808,0.00027751492
2.2268305,0.002389318
2.227217,0.0013312126
2.226239,0.00033404265
2.228136,0.001013503
2.2285795,0.0052153757
2.2282507,0.00068309664
2.229422,0.000106109124
2.2306921,0.004365912
2.2308145,0.005290972
2.2286303,0.0008356228
2.2319634,0.0021548304
2.2326446,0.007352321
2.230427,0.0053263293
2.2316632,0.00013615972
2.2340634,0.0033283862
2.2340837,0.0076794205
2.2319124,0.0011203178
2.2350764,0.00011080271
2.2356598,0.0028699124
2.2356784,0.0050983657
2.2355788,4.733403e-5
2.2368283,0.00029728244
2.237224,0.0022077663
2.2373283,0.0027827993
2.2380023,0.00064400065
2.238407,0.00047900964
2.2387638,0.0013488238
2.23906,0.0007319295
2.239624,0.000105839434
2.23998,0.00044076407
2.2403934,0.00028887435
2.2409644,0.0010813685
2.241395,0.0008770031
2.241963,6.4047505e-5
2.2426984,0.00065637607
2.2434525,0.0007363431
2.2440028,0.0007668668
2.2445874,0.0010426184
2.2450767,0.0001290235
2.2455533,0.00047072675
2.2458599,0.0005374861
2.2464366,0.0013047925
2.2468896,0.0011063014
2.2472923,0.00036653312
2.2476907,0.00013629334
2.2480576,0.00040031737
2.2484796,0.00042274137
2.2488701,0.00021554298
2.2492177,0.00023013852
2.2495794,0.00071032846
2.249992,0.0005478324
2.2503543,0.0008099302
2.2507846,0.0013039168
2.2512956,0.0008577578
2.25163,0.0006206638
2.2520754,0.00087010337
2.252477,0.0004233465
2.252726,0.0016858482
2.253308,0.00036752794
2.2536404,0.001173135
2.2538233,0.001937168
2.2545395,0.0003758887
2.254959,0.0013542171
2.2550583,0.0021828134
2.2559268,0.00027261922
2.2566223,0.0013171874
2.257178,0.001221575
2.2580094,8.855202e-5
2.2586005,0.0009923526
2.2587974,0.00072705065
2.2596056,0.000114525705
2.2600327,0.00010895829
2.2605577,0.00079100375
2.2609975,0.00084244297
2.2614381,0.001034709
2.2618632,0.001354787
2.2622676,0.0008454085
2.2626903,0.0013004787
2.2630904,0.00023073186
2.2634795,0.0010780772
2.2639232,0.00014115352
2.264311,0.00030138792
2.2646847,2.0572322e-6
2.265096,0.0008958667
2.2653456,0.00056905055
2.2659318,0.0017033181
2.266229,0.00052325916
2.2665455,0.0009667369
2.267124,0.0022835222
2.2666423,0.00018310944
2.2679098,0.002925309
2.2678952,0.0016148874
2.268264,0.0015063218
2.2691448,0.0032262092
2.2685552,9.5160816e-5
2.269989,0.0020747369
2.270173,0.0014482866
2.270725,9.062248e-5
2.2713165,0.002473089
2.2714636,0.0002686994
2.272219,6.7133704e-5
2.272793,0.0014480142
2.2735002,4.257119e-5
2.274124,0.0010165181
2.2747767,0.00081579346
2.2753108,0.00050914794
2.2757623,4.799404e-5
2.2763422,0.0009071785
2.2767673,0.0012704936
2.2771862,0.0003351155
2.2777107,0.00043303616
2.2781498,0.00019856534
2.2785952,0.00011325994
